,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Radius,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue_X,Venue_Y,labels,Cluster Label
2038,Interbay,47.6407418,-122.3763394,3265.6753782561705,Brouwer's Cafe,47.651681170608256,-122.35425671988109,Pub,-2647167.9528633677,13769369.719632396,0,0
2039,Interbay,47.6407418,-122.3763394,3265.6753782561705,Fremont Coffee Company,47.65189155782777,-122.35310113877036,Coffee Shop,-2647233.768731372,13769293.080623308,0,0
2040,Interbay,47.6407418,-122.3763394,3265.6753782561705,Milstead & Co.,47.649376,-122.347683,Coffee Shop,-2647788.6878262917,13769295.266941464,0,0
2041,Interbay,47.6407418,-122.3763394,3265.6753782561705,Top Pot Doughnuts,47.63223624378162,-122.36169958145747,Donut Shop,-2648015.96772084,13771731.21614851,0,0
2042,Interbay,47.6407418,-122.3763394,3265.6753782561705,La Marzocco Cafe,47.6227316073658,-122.35532257285617,Coffee Shop,-2649129.4656746746,13772409.637875801,0,0
2043,Interbay,47.6407418,-122.3763394,3265.6753782561705,Stone Way Café,47.64984084130649,-122.34258811565158,Coffee Shop,-2648111.408707564,13769005.079356983,0,0
2044,Interbay,47.6407418,-122.3763394,3265.6753782561705,Nielsen's Pastries,47.6241485078944,-122.35940989198524,Coffee Shop,-2648744.4634112543,13772457.61001497,0,0
2045,Interbay,47.6407418,-122.3763394,3265.6753782561705,MiiR Flagship,47.648993601062884,-122.34259443498809,Coffee Shop,-2648170.5760007785,13769092.846468527,0,0
2046,Interbay,47.6407418,-122.3763394,3265.6753782561705,Vif Wine and Coffee,47.6603941177642,-122.35012799464621,Winery,-2646843.075262556,13768274.01324386,0,0
2047,Interbay,47.6407418,-122.3763394,3265.6753782561705,Sugar Bakery & Coffeehouse,47.62333131324107,-122.35501401115835,Coffee Shop,-2649108.838440402,13772333.035800768,0,0
2048,Interbay,47.6407418,-122.3763394,3265.6753782561705,ETG Coffee & Bakery,47.6508538051239,-122.35055374963957,Coffee Shop,-2647484.467644294,13769279.149065342,0,0
2049,Interbay,47.6407418,-122.3763394,3265.6753782561705,Caffe Ladro,47.6520809867419,-122.35325228347413,Coffee Shop,-2647209.9014657075,13769280.70688732,0,0
2050,Interbay,47.6407418,-122.3763394,3265.6753782561705,Mighty-O Donuts,47.668542440559825,-122.37881938983554,Donut Shop,-2644269.2043315694,13768795.70008183,0,0
2051,Interbay,47.6407418,-122.3763394,3265.6753782561705,Citizen Cafe,47.62560464012177,-122.34625024941478,Coffee Shop,-2649560.7931475155,13771681.593923649,0,0
2052,Interbay,47.6407418,-122.3763394,3265.6753782561705,Sip and Ship,47.66872398217398,-122.38131628905103,Post Office,-2644082.318104365,13768895.503861489,0,0
2053,Interbay,47.6407418,-122.3763394,3265.6753782561705,Lighthouse Roasters,47.65906948740593,-122.35428417774988,Coffee Shop,-2646646.3850342804,13768608.265893487,0,0
2054,Interbay,47.6407418,-122.3763394,3265.6753782561705,Miro Tea,47.66766247145386,-122.38488912634942,Tea Room,-2643907.7556068795,13769174.713340644,0,0
2055,Interbay,47.6407418,-122.3763394,3265.6753782561705,Caffe Umbria,47.66767820784637,-122.38501768533699,Coffee Shop,-2643897.6838671574,13769179.191497682,0,0
2056,Interbay,47.6407418,-122.3763394,3265.6753782561705,Java Jahn,47.663755446466396,-122.37501135949637,Coffee Shop,-2644871.2700742353,13769109.100041606,0,0
2057,Interbay,47.6407418,-122.3763394,3265.6753782561705,Cupcake Royale and Verite Coffee,47.66882852714093,-122.38437785628311,Cupcake Shop,-2643861.463385602,13769030.053726949,0,0
2058,Interbay,47.6407418,-122.3763394,3265.6753782561705,Ballard Coffee Works,47.66885345349778,-122.38471629745673,Coffee Shop,-2643836.109240885,13769043.546424188,0,0
2059,Interbay,47.6407418,-122.3763394,3265.6753782561705,Slate Coffee Bar,47.66836129588859,-122.36336096729093,Coffee Shop,-2645359.909387658,13768080.282028709,0,0
2060,Interbay,47.6407418,-122.3763394,3265.6753782561705,Caffe Ladro,47.62548362085975,-122.35659199074071,Coffee Shop,-2648847.322729456,13772185.77981464,0,0
2061,Interbay,47.6407418,-122.3763394,3265.6753782561705,The Other Coast Cafe,47.66674597893921,-122.38372694136072,Sandwich Place,-2644053.2177765206,13769214.165148102,0,0
2062,Interbay,47.6407418,-122.3763394,3265.6753782561705,Top Pot Doughnuts,47.662873084286296,-122.37418127844529,Donut Shop,-2644991.1912569213,13769160.778817976,0,0
2063,Interbay,47.6407418,-122.3763394,3265.6753782561705,Seattle Biscuit Company,47.656209999999994,-122.36239599999999,Café,-2646281.684560764,13769288.902932167,0,0
2064,Interbay,47.6407418,-122.3763394,3265.6753782561705,Herkimer Coffee,47.62729931450073,-122.34238789218362,Coffee Shop,-2649711.2068919316,13771322.931129517,0,0
2065,Interbay,47.6407418,-122.3763394,3265.6753782561705,Uptown Espresso Magnolia,47.63936318208166,-122.3994672441943,Coffee Shop,-2644878.806702461,13772789.049834136,0,0
2066,Interbay,47.6407418,-122.3763394,3265.6753782561705,Anchored Ship Coffee Bar,47.66662542853705,-122.38346895132888,Coffee Shop,-2644079.682839443,13769214.363662465,0,0
2067,Interbay,47.6407418,-122.3763394,3265.6753782561705,Serendipity Café,47.63977750828558,-122.39944225092222,Café,-2644851.4507929035,13772745.070494192,0,0
2068,Interbay,47.6407418,-122.3763394,3265.6753782561705,7-Eleven,47.652717,-122.3551919,Convenience Store,-2647029.8630594737,13769307.22077745,0,0
2069,Interbay,47.6407418,-122.3763394,3265.6753782561705,Caffe Zingaro,47.624561974100935,-122.35436748419063,Café,-2649067.436492055,13772175.208100893,0,0
2070,Interbay,47.6407418,-122.3763394,3265.6753782561705,QED Coffee,47.61947610044858,-122.34723239188295,Coffee Shop,-2649923.2801676374,13772361.174850725,0,0
2071,Interbay,47.6407418,-122.3763394,3265.6753782561705,Caffé Vita,47.659009420514316,-122.35019732486379,Coffee Shop,-2646935.645886151,13768420.252412897,0,0
2072,Interbay,47.6407418,-122.3763394,3265.6753782561705,Woodland Coffee,47.66789903809217,-122.37511394293739,Coffee Shop,-2644572.8361393684,13768686.182915995,0,0
2073,Interbay,47.6407418,-122.3763394,3265.6753782561705,Starbucks,47.63981172,-122.3998556,Coffee Shop,-2644820.1945108618,13772761.15816785,0,0
2074,Interbay,47.6407418,-122.3763394,3265.6753782561705,Alison's Coastal Cafe & Bakery,47.66723534497096,-122.38266357155302,Café,-2644092.9860865404,13769113.157980584,0,0
2075,Interbay,47.6407418,-122.3763394,3265.6753782561705,Caffè Fiorè,47.66699649547921,-122.38279294429188,Coffee Shop,-2644100.750152316,13769143.959815219,0,0
2076,Interbay,47.6407418,-122.3763394,3265.6753782561705,Bauhaus Books & Coffee,47.668535600070804,-122.38229360111086,Coffee Shop,-2644027.4028373077,13768961.350815868,0,0
2077,Interbay,47.6407418,-122.3763394,3265.6753782561705,Starbucks,47.648411906616424,-122.37800267862677,Coffee Shop,-2645741.0813830853,13770835.40716579,0,0
2078,Interbay,47.6407418,-122.3763394,3265.6753782561705,Café Con Todo,47.652338,-122.356031,Coffee Shop,-2646997.983312919,13769386.224657867,0,0
2079,Interbay,47.6407418,-122.3763394,3265.6753782561705,Pono Ranch,47.66192399088493,-122.3766551835021,American Restaurant,-2644885.358049149,13769376.247905578,0,0
2080,Interbay,47.6407418,-122.3763394,3265.6753782561705,Salmon Bay Cafe,47.66412728577105,-122.38232899152626,American Restaurant,-2644334.7593309167,13769418.167599032,0,0
2081,Interbay,47.6407418,-122.3763394,3265.6753782561705,Caffe Appassionato Roastery and Tasting Bar,47.65598250357386,-122.38366701499612,Coffee Shop,-2644813.82267798,13770322.659490902,0,0
2082,Interbay,47.6407418,-122.3763394,3265.6753782561705,Rodeo Donuts pop up,47.668830003032845,-122.38437244206828,Donut Shop,-2643861.737240404,13769029.64432994,0,0
2083,Interbay,47.6407418,-122.3763394,3265.6753782561705,Americano,47.644921000000004,-122.382676,Café,-2645660.3017210686,13771417.8321911,0,0
2084,Interbay,47.6407418,-122.3763394,3265.6753782561705,Hub Coffee,47.645406119990646,-122.38287047729975,Coffee Shop,-2645612.639553159,13771376.970779588,0,0
2085,Interbay,47.6407418,-122.3763394,3265.6753782561705,Lama G's,47.6539014029615,-122.34419307709291,Coffee Shop,-2647713.7730848524,13768662.183996204,0,0
2086,Interbay,47.6407418,-122.3763394,3265.6753782561705,Ugly Mug Cafe,47.647851,-122.37803400000001,Coffee Shop,-2645778.3180612284,13770894.814444546,0,0
2087,Interbay,47.6407418,-122.3763394,3265.6753782561705,Common Grounds coffee,47.649668,-122.364215,Café,-2646614.788522887,13770050.76418875,0,0
2088,Interbay,47.6407418,-122.3763394,3265.6753782561705,Sandella's Flatbread Café,47.65003072389825,-122.36080384582088,Café,-2646827.2716921926,13769851.237471547,0,0
2089,Interbay,47.6407418,-122.3763394,3265.6753782561705,Lucca Espresso,47.653857466984356,-122.35959174116921,Coffee Shop,-2646642.7311095074,13769398.54903824,0,0
2090,Interbay,47.6407418,-122.3763394,3265.6753782561705,Pim Bicycles,47.656254,-122.362601,Bike Shop,-2646264.2908644006,13769294.09968099,0,0
2091,Interbay,47.6407418,-122.3763394,3265.6753782561705,Gilman Ave Coffee,47.65783779625515,-122.38927903998623,Coffee Shop,-2644291.937521965,13770397.523776453,0,0
2092,Interbay,47.6407418,-122.3763394,3265.6753782561705,Espresso Bar,47.654859959781696,-122.40115338767237,Coffee Shop,-2643672.6806660206,13771268.633944398,0,0
2093,Interbay,47.6407418,-122.3763394,3265.6753782561705,Discovery Espresso,47.659867,-122.397856,Coffee Shop,-2643551.022912718,13770595.0946636,0,0
2094,Interbay,47.6407418,-122.3763394,3265.6753782561705,Dish D'lish,47.66537547111511,-122.38169252872467,Café,-2644291.4250798277,13769259.07939009,0,0
2095,Interbay,47.6407418,-122.3763394,3265.6753782561705,Starbucks,47.66044424,-122.3693292,Coffee Shop,-2645500.363186849,13769181.099235063,0,0
2096,Interbay,47.6407418,-122.3763394,3265.6753782561705,His Word Found Here,47.667855,-122.384465,Coffee Shop,-2643923.804013793,13769134.701735098,0,0
2097,Interbay,47.6407418,-122.3763394,3265.6753782561705,Isis Coffee,47.65707468507919,-122.34229421827968,Coffee Shop,-2647622.95243242,13768244.336876564,0,0
2098,Interbay,47.6407418,-122.3763394,3265.6753782561705,Equal Exchange Coffee,47.668937,-122.375894,Coffee Shop,-2644445.473308847,13768616.065283226,0,0
2099,Interbay,47.6407418,-122.3763394,3265.6753782561705,Palazzo Cafe,47.64819406315273,-122.33464858801798,Coffee Shop,-2648781.1363052316,13768797.5852371,0,0
2100,Seaview,47.6712824,-122.4052826,2424.2473264131213,Ristorante Picolinos,47.67546742617405,-122.39849230731859,Italian Restaurant,-2642410.7095114524,13769014.48753354,0,0
2101,Seaview,47.6712824,-122.4052826,2424.2473264131213,Cafe Besalu,47.67197127046342,-122.38775528572725,Bakery,-2643405.0759117426,13768865.906715352,0,0
2102,Seaview,47.6712824,-122.4052826,2424.2473264131213,Caffe Umbria,47.66767820784637,-122.38501768533699,Coffee Shop,-2643897.6838671574,13769179.191497682,0,0
2103,Seaview,47.6712824,-122.4052826,2424.2473264131213,Miro Tea,47.66766247145386,-122.38488912634942,Tea Room,-2643907.7556068795,13769174.713340644,0,0
2104,Seaview,47.6712824,-122.4052826,2424.2473264131213,Cupcake Royale and Verite Coffee,47.66882852714093,-122.38437785628311,Cupcake Shop,-2643861.463385602,13769030.053726949,0,0
2105,Seaview,47.6712824,-122.4052826,2424.2473264131213,Ballard Coffee Works,47.66885345349778,-122.38471629745673,Coffee Shop,-2643836.109240885,13769043.546424188,0,0
2106,Seaview,47.6712824,-122.4052826,2424.2473264131213,Portage Bay Cafe & Catering,47.668574253388805,-122.39428793355201,Breakfast Spot,-2643188.1944176573,13769526.685230166,0,0
2107,Seaview,47.6712824,-122.4052826,2424.2473264131213,Sip and Ship,47.66872398217398,-122.38131628905103,Post Office,-2644082.318104365,13768895.503861489,0,0
2108,Seaview,47.6712824,-122.4052826,2424.2473264131213,Mighty-O Donuts,47.668542440559825,-122.37881938983554,Donut Shop,-2644269.2043315694,13768795.70008183,0,0
2109,Seaview,47.6712824,-122.4052826,2424.2473264131213,Biscuit & Bean,47.67184836931982,-122.37631377221527,Coffee Shop,-2644211.5436232844,13768335.435870433,0,0
2110,Seaview,47.6712824,-122.4052826,2424.2473264131213,The Other Coast Cafe,47.66674597893921,-122.38372694136072,Sandwich Place,-2644053.2177765206,13769214.165148102,0,0
2111,Seaview,47.6712824,-122.4052826,2424.2473264131213,Mabel Coffee,47.6796498,-122.3879238,Coffee Shop,-2642853.720394617,13768081.182072103,0,0
2112,Seaview,47.6712824,-122.4052826,2424.2473264131213,Anchored Ship Coffee Bar,47.66662542853705,-122.38346895132888,Coffee Shop,-2644079.682839443,13769214.363662465,0,0
2113,Seaview,47.6712824,-122.4052826,2424.2473264131213,The Scoop at Walter's,47.67559814556477,-122.39826398882187,Ice Cream Shop,-2642417.446891191,13768990.158065105,0,0
2114,Seaview,47.6712824,-122.4052826,2424.2473264131213,Starbucks,47.6668582658196,-122.37656046374103,Coffee Shop,-2644545.1207311093,13768862.31876671,0,0
2115,Seaview,47.6712824,-122.4052826,2424.2473264131213,Pico Café,47.67567412366766,-122.39838671984012,Bakery,-2642403.551087434,13768988.136986382,0,0
2116,Seaview,47.6712824,-122.4052826,2424.2473264131213,Java Jahn,47.663755446466396,-122.37501135949637,Coffee Shop,-2644871.2700742353,13769109.100041606,0,0
2117,Seaview,47.6712824,-122.4052826,2424.2473264131213,Grumpy D's,47.67956170698513,-122.37688978488912,Coffee Shop,-2643629.155595489,13767566.521441339,0,0
2118,Seaview,47.6712824,-122.4052826,2424.2473264131213,Jibe Espresso Bar,47.68061260228124,-122.4046767486141,Coffee Shop,-2641618.0505613964,13768776.674155263,0,0
2119,Seaview,47.6712824,-122.4052826,2424.2473264131213,Firehouse Coffee,47.66878064399137,-122.39155747750974,Sandwich Place,-2643364.121576649,13769375.788776686,0,0
2120,Seaview,47.6712824,-122.4052826,2424.2473264131213,Woodland Coffee,47.66789903809217,-122.37511394293739,Coffee Shop,-2644572.8361393684,13768686.182915995,0,0
2121,Seaview,47.6712824,-122.4052826,2424.2473264131213,Alison's Coastal Cafe & Bakery,47.66723534497096,-122.38266357155302,Café,-2644092.9860865404,13769113.157980584,0,0
2122,Seaview,47.6712824,-122.4052826,2424.2473264131213,Caffè Fiorè,47.66699649547921,-122.38279294429188,Coffee Shop,-2644100.750152316,13769143.959815219,0,0
2123,Seaview,47.6712824,-122.4052826,2424.2473264131213,Jumpin' Jimmy's,47.67604836800616,-122.37678099630381,Coffee Shop,-2643883.7201048164,13767924.038095502,0,0
2124,Seaview,47.6712824,-122.4052826,2424.2473264131213,Watson's Counter,47.674048,-122.37648300000001,Coffee Shop,-2644045.1171869147,13768116.392889412,0,0
2125,Seaview,47.6712824,-122.4052826,2424.2473264131213,Bauhaus Books & Coffee,47.668535600070804,-122.38229360111086,Coffee Shop,-2644027.4028373077,13768961.350815868,0,0
2126,Seaview,47.6712824,-122.4052826,2424.2473264131213,Starbucks,47.670499483571064,-122.38748900839256,Coffee Shop,-2643527.0718338555,13769005.220033452,0,0
2127,Seaview,47.6712824,-122.4052826,2424.2473264131213,Rodeo Donuts pop up,47.668830003032845,-122.38437244206828,Donut Shop,-2643861.737240404,13769029.64432994,0,0
2128,Seaview,47.6712824,-122.4052826,2424.2473264131213,Salmon Bay Cafe,47.66412728577105,-122.38232899152626,American Restaurant,-2644334.7593309167,13769418.167599032,0,0
2129,Seaview,47.6712824,-122.4052826,2424.2473264131213,Pono Ranch,47.66192399088493,-122.3766551835021,American Restaurant,-2644885.358049149,13769376.247905578,0,0
2130,Seaview,47.6712824,-122.4052826,2424.2473264131213,Starbucks,47.66895373,-122.3849569,Coffee Shop,-2643812.282779156,13769044.615049468,0,0
2131,Seaview,47.6712824,-122.4052826,2424.2473264131213,Caffe Appassionato Roastery and Tasting Bar,47.65598250357386,-122.38366701499612,Coffee Shop,-2644813.82267798,13770322.659490902,0,0
2132,Seaview,47.6712824,-122.4052826,2424.2473264131213,Freya,47.668306,-122.392068,Scandinavian Restaurant,-2643361.866789415,13769449.025287895,0,0
2133,Seaview,47.6712824,-122.4052826,2424.2473264131213,Venture Coffee,47.67143,-122.387849,Coffee Shop,-2643436.5775269265,13768926.237257974,0,0
2134,Seaview,47.6712824,-122.4052826,2424.2473264131213,Salt & Sugar,47.66991,-122.38774,Café,-2643550.993060342,13769077.994523708,0,0
2135,Seaview,47.6712824,-122.4052826,2424.2473264131213,Discovery Espresso,47.659867,-122.397856,Coffee Shop,-2643551.022912718,13770595.0946636,0,0
2136,Seaview,47.6712824,-122.4052826,2424.2473264131213,His Word Found Here,47.667855,-122.384465,Coffee Shop,-2643923.804013793,13769134.701735098,0,0
2137,Seaview,47.6712824,-122.4052826,2424.2473264131213,Espresso Bar,47.654859959781696,-122.40115338767237,Coffee Shop,-2643672.6806660206,13771268.633944398,0,0
2138,Seaview,47.6712824,-122.4052826,2424.2473264131213,Dish D'lish,47.66537547111511,-122.38169252872467,Café,-2644291.4250798277,13769259.07939009,0,0
2139,Seaview,47.6712824,-122.4052826,2424.2473264131213,Gilman Ave Coffee,47.65783779625515,-122.38927903998623,Coffee Shop,-2644291.937521965,13770397.523776453,0,0
2140,Seaview,47.6712824,-122.4052826,2424.2473264131213,Robertino's,47.68689602986237,-122.38810262449806,Café,-2642332.0083621526,13767341.63037731,0,0
2141,Seaview,47.6712824,-122.4052826,2424.2473264131213,La Copa Cafe,47.686817,-122.38791,Coffee Shop,-2642350.9890544717,13767340.647454873,0,0
2142,Seaview,47.6712824,-122.4052826,2424.2473264131213,Cafe Cuzco,47.670302,-122.37645149230957,Coffee Shop,-2644310.643830913,13768501.616625464,0,0
2143,Seaview,47.6712824,-122.4052826,2424.2473264131213,Fiore,47.690414,-122.398022,Coffee Shop,-2641393.404556977,13767449.11730513,0,0
2144,Seaview,47.6712824,-122.4052826,2424.2473264131213,Equal Exchange Coffee,47.668937,-122.375894,Coffee Shop,-2644445.473308847,13768616.065283226,0,0
2145,Gatewood,47.5365596,-122.385326,2695.25047204757,Caffe Ladro,47.54034741082549,-122.38742974688397,Coffee Shop,-2652673.862679681,13782448.481622279,0,0
2146,Gatewood,47.5365596,-122.385326,2695.25047204757,C & P Coffee,47.55171750304562,-122.38673021739234,Coffee Shop,-2651924.394805894,13781239.884832272,0,0
2147,Gatewood,47.5365596,-122.385326,2695.25047204757,Bird on a Wire Espresso,47.52287764332267,-122.3770213848345,Coffee Shop,-2654629.4460250023,13783759.523441302,0,0
2148,Gatewood,47.5365596,-122.385326,2695.25047204757,Sound & Fog,47.56007084898744,-122.3829336977416,Coffee Shop,-2651603.371859251,13780195.993336227,0,0
